battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-7402,v1,random,v1Ad73f2ab1p8000,1,19,ampharos|floatzel|gougingfire|magmortar|primarina|rayquaza,chienpao|indeedeef|phione|pyroar|ragingbolt|spiritomb,1,5,4.276,6,0,0.0
battle-gen9randombattle-7403,v1,random,v1Ad73f2ab1p8000,1,16,blaziken|bombirdier|jumpluff|magnezone|registeel|ursalunabloodmoon,articunogalar|baxcalibur|empoleon|latias|serperior|urshifu,1,5,4.121,6,0,0.0
battle-gen9randombattle-7404,v1,random,v1Ad73f2ab1p8000,1,20,arceussteel|cacturne|dewgong|torkoal|tornadus|toxapex,eelektross|politoed|swanna|tinglu|tsareena|zoroarkhisui,3,3,2.293,6,0,0.0
battle-gen9randombattle-7405,v1,random,v1Ad73f2ab1p8000,1,24,duraludon|jumpluff|magnezone|ogerponcornerstone|regidrago|ribombee,bruxish|corviknight|golurk|moltres|stonjourner|trevenant,3,3,3.0,6,0,0.0
battle-gen9randombattle-7406,v1,random,v1Ad73f2ab1p8000,1,21,banette|hippowdon|ironboulder|lugia|meganium|spiritomb,gastrodon|glastrier|honchkrow|lucario|smeargle|wugtrio,1,5,4.207,6,0,0.0
battle-gen9randombattle-7407,v1,random,v1Ad73f2ab1p8000,1,34,magcargo|ogerponcornerstone|palafin|spidops|wochien|zebstrika,bellossom|gliscor|incineroar|kommoo|lanturn|slowkinggalar,4,2,1.709,6,0,0.0
battle-gen9randombattle-7408,v1,random,v1Ad73f2ab1p8000,1,32,grafaiai|greedent|hawlucha|ironhands|ribombee|vikavolt,braviary|cetitan|espathra|noctowl|polteageistantique|tyranitar,4,2,2.0,6,0,0.0
battle-gen9randombattle-7409,v1,random,v1Ad73f2ab1p8000,1,19,basculegionf|fluttermane|gougingfire|mienshao|registeel|zapdos,blissey|drednaw|lunala|oinkologne|quaquaval|scovillain,2,4,3.502,6,0,0.0
battle-gen9randombattle-7410,v1,random,v1Ad73f2ab1p8000,1,22,farigiraf|golemalola|plusle|shiftry|tinkaton|vivillonelegant,armarouge|cacturne|golduck|ironjugulis|ironmoth|ogerponcornerstone,2,4,3.187,6,0,0.0
battle-gen9randombattle-7411,v1,random,v1Ad73f2ab1p8000,1,35,carbink|cryogonal|goodrahisui|lilliganthisui|magnezone|mewtwo,abomasnow|ariados|eelektross|grimmsnarl|illumise|sandyshocks,2,4,3.8,6,0,0.0
battle-gen9randombattle-7412,v1,random,Oppd73f2ab1p8000,0,65,amoonguss|dunsparce|gougingfire|haxorus|jirachi|trevenant,ambipom|dewgong|dragonite|goodra|orthworm|overqwil,6,0,0.0,5,1,0.7
battle-gen9randombattle-7413,v1,random,v1Ad73f2ab1p8000,1,18,chandelure|dachsbun|dragonite|feraligatr|latias|plusle,clawitzer|golduck|gothitelle|ironthorns|magearna|meloetta,2,4,3.004,6,0,0.0
battle-gen9randombattle-7414,v1,random,v1Ad73f2ab1p8000,1,24,entei|hoopaunbound|ironthorns|misdreavus|pyroar|regigigas,ampharos|gothitelle|hariyama|hydreigon|incineroar|ironhands,2,4,3.546,6,0,0.0
battle-gen9randombattle-7415,v1,random,v1Ad73f2ab1p8000,1,17,clefable|ditto|flygon|furret|magmortar|spiritomb,cobalion|koraidon|krookodile|meowscarada|ninetalesalola|skeledirge,2,4,3.462,6,0,0.0
battle-gen9randombattle-7416,v1,random,Oppd73f2ab1p8000,0,44,cresselia|dragonite|indeedee|registeel|zamazentacrowned|zarude,corviknight|flareon|jolteon|kingdra|sableye|scyther,6,0,0.0,5,1,0.29
battle-gen9randombattle-7417,v1,random,v1Ad73f2ab1p8000,1,22,abomasnow|bellossom|feraligatr|gougingfire|inteleon|venomoth,arceuspoison|florgesyellow|gurdurr|morpeko|samurott|skuntank,2,4,3.74,6,0,0.0
battle-gen9randombattle-7418,v1,random,v1Ad73f2ab1p8000,1,34,hawlucha|magmortar|magnezone|palossand|regice|reshiram,chienpao|dialgaorigin|giratina|magearnaoriginal|slaking|vileplume,2,4,3.25,6,0,0.0
battle-gen9randombattle-7419,v1,random,v1Ad73f2ab1p8000,1,57,delibird|eiscuenoice|forretress|kilowattrel|ludicolo|misdreavus,arceusfire|electrode|gardevoir|oinkolognef|sinistchamasterpiece|sylveon,4,2,1.69,6,0,0.0
battle-gen9randombattle-7420,v1,random,v1Ad73f2ab1p8000,1,19,dusknoir|empoleon|flygon|keldeoresolute|magnezone|vileplume,beartic|grimmsnarl|lanturn|noivern|regice|spiritomb,2,4,3.663,6,0,0.0
battle-gen9randombattle-7421,v1,random,v1Ad73f2ab1p8000,1,27,arceusbug|garganacl|ragingbolt|regigigas|rhydon|trevenant,conkeldurr|copperajah|hoopa|politoed|screamtail|toxicroak,2,4,3.715,6,0,0.0
battle-gen9randombattle-7422,v1,random,v1Ad73f2ab1p8000,1,33,camerupt|hariyama|luxray|miniorgreen|suicune|zapdosgalar,alcremiematchacream|darkrai|dedenne|lurantis|registeel|volcarona,2,4,3.902,6,0,0.0
battle-gen9randombattle-7423,v1,random,v1Ad73f2ab1p8000,1,27,entei|gumshoos|ironvaliant|minioryellow|sudowoodo|toedscruel,bombirdier|dunsparce|eiscue|oranguru|revavroom|thundurustherian,3,3,3.0,6,0,0.0
battle-gen9randombattle-7424,v1,random,v1Ad73f2ab1p8000,1,38,froslass|glimmora|haxorus|inteleon|talonflame|typhlosionhisui,clodsire|crabominable|gliscor|infernape|suicune|vespiquen,4,2,1.903,6,0,0.0
battle-gen9randombattle-7425,v1,random,v1Ad73f2ab1p8000,1,35,brambleghast|cinccino|dondozo|giratinaorigin|kricketune|ursaluna,espathra|flareon|houndstone|qwilfish|regigigas|zekrom,3,3,3.0,6,0,0.0
battle-gen9randombattle-7426,v1,random,v1Ad73f2ab1p8000,1,16,diancie|illumise|pawmot|poliwrath|porygon2|tornadustherian,basculegion|deoxysspeed|feraligatr|scyther|spectrier|tinglu,0,6,5.87,6,0,0.0
battle-gen9randombattle-7427,v1,random,v1Ad73f2ab1p8000,1,21,gardevoir|greninja|kleavor|sandaconda|sunflora|wochien,ceruledge|dondozo|enamorustherian|morpeko|tornadus|victreebel,3,3,3.0,6,0,0.0
battle-gen9randombattle-7428,v1,random,v1Ad73f2ab1p8000,1,22,golem|goodra|ironvaliant|pecharunt|perrserker|zangoose,dialgaorigin|dodrio|dusknoir|incineroar|pyroar|zapdosgalar,2,4,3.94,6,0,0.0
battle-gen9randombattle-7429,v1,random,v1Ad73f2ab1p8000,1,29,alomomola|floatzel|incineroar|mudsdale|slowbrogalar|tropius,ariados|avalugghisui|deoxysspeed|ditto|goodrahisui|houndstone,1,5,3.699,6,0,0.0
battle-gen9randombattle-7430,v1,random,v1Ad73f2ab1p8000,1,26,dragonite|gardevoir|gumshoos|komala|scizor|tornadustherian,camerupt|carbink|dudunsparcethreesegment|exeggutoralola|krookodile|mandibuzz,3,3,3.0,6,0,0.0
battle-gen9randombattle-7431,v1,random,Oppd73f2ab1p8000,0,43,hitmontop|lapras|meowstic|pecharunt|persian|slowkinggalar,chimecho|empoleon|ironmoth|latias|ludicolo|rhydon,6,0,0.0,5,1,0.27
battle-gen9randombattle-7432,v1,random,v1Ad73f2ab1p8000,1,22,florgeswhite|houndstone|kingdra|lucario|tinglu|tinkaton,gyarados|irontreads|kricketune|luvdisc|masquerain|pikachuunova,1,5,4.084,6,0,0.0
battle-gen9randombattle-7433,v1,random,v1Ad73f2ab1p8000,1,30,dondozo|garganacl|incineroar|lokix|wugtrio|zekrom,feraligatr|greedent|kingambit|koraidon|stonjourner|sylveon,5,1,1.0,6,0,0.0
battle-gen9randombattle-7434,v1,random,v1Ad73f2ab1p8000,1,24,bombirdier|cetitan|dipplin|hitmontop|magcargo|mesprit,dusknoir|gallade|hippowdon|luvdisc|slowkinggalar|sudowoodo,2,4,3.818,6,0,0.0
battle-gen9randombattle-7435,v1,random,v1Ad73f2ab1p8000,1,19,chandelure|giratina|heracross|mausholdfour|sawsbucksummer|vikavolt,basculin|enamorus|glalie|greattusk|lucario|whiscash,2,4,3.117,6,0,0.0
battle-gen9randombattle-7436,v1,random,v1Ad73f2ab1p8000,1,23,cloyster|gardevoir|grafaiai|miniorblue|zamazentacrowned|zangoose,carbink|crawdaunt|metagross|tinglu|torterra|vivillonelegant,3,3,2.767,6,0,0.0
battle-gen9randombattle-7437,v1,random,v1Ad73f2ab1p8000,1,23,glastrier|kleavor|magcargo|mamoswine|veluza|venusaur,ambipom|glalie|greattusk|latias|miraidon|probopass,1,5,5.0,6,0,0.0
battle-gen9randombattle-7438,v1,random,v1Ad73f2ab1p8000,1,22,darkrai|diancie|gogoat|hitmontop|illumise|manaphy,chimecho|houndstone|kommoo|meloetta|tyranitar|vaporeon,2,4,4.0,6,0,0.0
battle-gen9randombattle-7439,v1,random,v1Ad73f2ab1p8000,1,14,gougingfire|mienshao|ogerponhearthflame|oricoriopau|stonjourner|tinkaton,ampharos|chimecho|entei|fluttermane|leavanny|rhydon,2,4,4.0,6,0,0.0
battle-gen9randombattle-7440,v1,random,v1Ad73f2ab1p8000,1,28,bisharp|cloyster|hooh|mightyena|mimikyubusted|sneasler,cresselia|darkrai|ironjugulis|magcargo|torkoal|veluza,4,2,2.0,6,0,0.0
battle-gen9randombattle-7441,v1,random,v1Ad73f2ab1p8000,1,25,cetitan|comfey|medicham|misdreavus|persianalola|scizor,cryogonal|glimmora|gothitelle|kingdra|sudowoodo|zekrom,3,3,3.0,6,0,0.0
battle-gen9randombattle-7442,v1,random,v1Ad73f2ab1p8000,1,19,annihilape|arceuselectric|camerupt|donphan|incineroar|mabosstiff,dugtrio|ironcrown|jumpluff|kommoo|okidogi|sableye,2,4,4.0,6,0,0.0
battle-gen9randombattle-7443,v1,random,v1Ad73f2ab1p8000,1,16,azumarill|excadrill|flareon|porygon2|regieleki|swampert,basculegionf|clodsire|flapple|hitmontop|lycanrocmidnight|spiritomb,2,4,4.0,6,0,0.0
battle-gen9randombattle-7444,v1,random,Oppd73f2ab1p8000,0,33,bastiodon|malamar|mamoswine|roaringmoon|skarmory|yanmega,greedent|luvdisc|mismagius|rhyperior|rotomfrost|toedscruel,6,0,0.0,5,1,0.62
battle-gen9randombattle-7445,v1,random,v1Ad73f2ab1p8000,1,25,entei|mienshao|noctowl|screamtail|tinkaton|toxtricity,crabominable|dewgong|duraludon|hariyama|hydrapple|polteageistantique,1,5,5.0,6,0,0.0
battle-gen9randombattle-7446,v1,random,v1Ad73f2ab1p8000,1,16,fezandipiti|hariyama|ironjugulis|ursaluna|wochien|zaciancrowned,hatterene|landorustherian|lycanroc|mew|phione|rhydon,3,3,3.0,6,0,0.0
battle-gen9randombattle-7447,v1,random,v1Ad73f2ab1p8000,1,18,chimecho|crabominable|delphox|ironthorns|lanturn|mienshao,cinccino|cramorant|magcargo|muk|victreebel|zaciancrowned,2,4,3.803,6,0,0.0
battle-gen9randombattle-7448,v1,random,v1Ad73f2ab1p8000,1,20,chiyu|gengar|manaphy|mismagius|passimian|qwilfishhisui,blaziken|calyrexice|jumpluff|lapras|rotom|spiritomb,2,4,3.924,6,0,0.0
battle-gen9randombattle-7449,v1,random,v1Ad73f2ab1p8000,1,24,carbink|malamar|mandibuzz|ragingbolt|tinkaton|vaporeon,barraskewda|diancie|lucario|smeargle|suicune|zebstrika,3,3,3.0,6,0,0.0
battle-gen9randombattle-7450,v1,random,v1Ad73f2ab1p8000,1,18,chienpao|golurk|houndoom|kyogre|mamoswine|necrozma,cobalion|hooh|mew|rabsca|tropius|walkingwake,1,5,4.188,6,0,0.0
battle-gen9randombattle-7451,v1,random,v1Ad73f2ab1p8000,1,28,emboar|jirachi|kyurem|minun|passimian|wochien,deoxysdefense|regigigas|sneasler|tornadustherian|vikavolt|whiscash,1,5,4.557,6,0,0.0
battle-gen9randombattle-7452,v1,random,v1Ad73f2ab1p8000,1,23,avalugghisui|donphan|honchkrow|skarmory|venomoth|walkingwake,cinderace|conkeldurr|okidogi|raikou|swanna|vespiquen,2,4,4.0,6,0,0.0
battle-gen9randombattle-7453,v1,random,v1Ad73f2ab1p8000,1,19,abomasnow|banette|cyclizar|metagross|morpeko|talonflame,chimecho|crabominable|duraludon|flygon|gumshoos|ludicolo,5,1,0.932,6,0,0.0
battle-gen9randombattle-7454,v1,random,v1Ad73f2ab1p8000,1,47,cramorant|dipplin|palossand|sawsbuckwinter|tinkaton|weavile,frosmoth|orthworm|rabsca|raikou|samurotthisui|sudowoodo,3,3,3.0,6,0,0.0
battle-gen9randombattle-7455,v1,random,v1Ad73f2ab1p8000,1,12,ironthorns|overqwil|pelipper|quaquaval|sandslashalola|screamtail,dragapult|galvantula|mimikyubusted|noivern|passimian|thundurus,1,5,4.102,6,0,0.0
battle-gen9randombattle-7456,v1,random,v1Ad73f2ab1p8000,1,30,galvantula|gyarados|regigigas|rotomheat|tatsugiri|wochien,basculinbluestriped|exeggutoralola|reuniclus|rotomfrost|thundurustherian|umbreon,3,3,2.155,6,0,0.0
battle-gen9randombattle-7457,v1,random,Oppd73f2ab1p8000,0,27,bronzong|chansey|clawitzer|hooh|kingdra|toedscruel,deoxysspeed|fluttermane|garchomp|kommoo|raikou|wochien,6,0,0.0,5,1,0.82
battle-gen9randombattle-7458,v1,random,v1Ad73f2ab1p8000,1,42,eternatus|grimmsnarl|hitmontop|klawf|tyranitar|vileplume,archaludon|keldeoresolute|kricketune|palossand|skeledirge|zaciancrowned,3,3,2.672,6,0,0.0
battle-gen9randombattle-7459,v1,random,v1Ad73f2ab1p8000,1,17,floatzel|golurk|hitmonchan|ironleaves|lucario|manaphy,carbink|ceruledge|deoxysattack|gyarados|keldeoresolute|salazzle,3,3,2.371,6,0,0.0
battle-gen9randombattle-7460,v1,random,v1Ad73f2ab1p8000,1,13,appletun|corviknight|dragalge|farigiraf|swalot|wigglytuff,empoleon|hydrapple|sableye|swanna|tinglu|tornadus,0,6,5.561,6,0,0.0
battle-gen9randombattle-7461,v1,random,v1Ad73f2ab1p8000,1,13,araquanid|archaludon|banette|fezandipiti|overqwil|passimian,abomasnow|ambipom|blastoise|ironleaves|pyroar|solgaleo,2,4,3.086,6,0,0.0
battle-gen9randombattle-7462,v1,random,v1Ad73f2ab1p8000,1,15,blissey|kingdra|lucario|poliwrath|ursaring|yanmega,armarouge|basculinbluestriped|brutebonnet|houndoom|phione|wyrdeer,3,3,3.0,6,0,0.0
battle-gen9randombattle-7463,v1,random,v1Ad73f2ab1p8000,1,26,appletun|azelf|drifblim|houndoom|mienshao|squawkabillyyellow,alcremierubycream|coalossal|delphox|ironleaves|landorus|lokix,2,4,3.04,6,0,0.0
battle-gen9randombattle-7464,v1,random,v1Ad73f2ab1p8000,1,19,dedenne|eiscue|hitmonlee|sandaconda|ursaring|victreebel,basculegionf|clefable|dachsbun|garchomp|kilowattrel|sandyshocks,3,3,2.6,6,0,0.0
battle-gen9randombattle-7465,v1,random,v1Ad73f2ab1p8000,1,16,basculegionf|beartic|cyclizar|flareon|sandyshocks|tinglu,bisharp|blastoise|chansey|hoopaunbound|infernape|ironboulder,3,3,2.423,6,0,0.0
battle-gen9randombattle-7466,v1,random,v1Ad73f2ab1p8000,1,17,cinccino|exeggutor|kingambit|mandibuzz|noivern|ribombee,decidueye|hoopaunbound|lokix|oricoriopau|quagsire|torkoal,2,4,3.754,6,0,0.0
battle-gen9randombattle-7467,v1,random,v1Ad73f2ab1p8000,1,21,cyclizar|kommoo|mimikyubusted|reuniclus|slowkinggalar|weezinggalar,blissey|heracross|houndoom|minun|primarina|ursaluna,2,4,3.389,6,0,0.0
battle-gen9randombattle-7468,v1,random,v1Ad73f2ab1p8000,1,29,blaziken|flygon|jirachi|mightyena|ninetalesalola|reuniclus,azelf|ditto|morpekohangry|ogerpon|registeel|tatsugiri,2,4,4.0,6,0,0.0
battle-gen9randombattle-7469,v1,random,v1Ad73f2ab1p8000,1,27,floatzel|gallade|gogoat|leavanny|meowstic|tatsugiri,cloyster|cresselia|dragonite|jolteon|lokix|rotomwash,4,2,1.855,6,0,0.0
battle-gen9randombattle-7470,v1,random,v1Ad73f2ab1p8000,1,22,baxcalibur|flygon|jirachi|ludicolo|politoed|sandaconda,cinderace|magnezone|palkia|rillaboom|sandslash|virizion,1,5,4.403,6,0,0.0
battle-gen9randombattle-7471,v1,random,v1Ad73f2ab1p8000,1,15,coalossal|dachsbun|gumshoos|leafeon|qwilfish|wyrdeer,annihilape|bruxish|kingdra|pyroar|ribombee|slaking,2,4,4.0,6,0,0.0
battle-gen9randombattle-7472,v1,random,v1Ad73f2ab1p8000,1,21,banette|flamigo|staraptor|torkoal|walkingwake|wugtrio,chiyu|lugia|ninetales|porygon2|serperior|wyrdeer,3,3,3.0,6,0,0.0
battle-gen9randombattle-7473,v1,random,v1Ad73f2ab1p8000,1,41,comfey|greedent|piloswine|screamtail|snorlax|talonflame,ironmoth|okidogi|stonjourner|taurospaldeacombat|tinglu|umbreon,4,2,1.876,6,0,0.0
battle-gen9randombattle-7474,v1,random,v1Ad73f2ab1p8000,1,15,arceuspoison|bastiodon|bellossom|lokix|toucannon|zapdos,decidueye|ironmoth|keldeoresolute|lycanrocmidnight|mamoswine|regieleki,1,5,4.619,6,0,0.0
battle-gen9randombattle-7475,v1,random,v1Ad73f2ab1p8000,1,22,avalugg|malamar|meganium|rotomheat|uxie|yanmega,dugtrio|frosmoth|heracross|jolteon|mudsdale|qwilfishhisui,1,5,4.731,6,0,0.0
battle-gen9randombattle-7476,v1,random,v1Ad73f2ab1p8000,1,17,clefable|frosmoth|gumshoos|meowscarada|meowstic|munkidori,darkrai|dugtrio|gumshoos|luvdisc|oricorio|sneasler,3,3,3.0,6,0,0.0
battle-gen9randombattle-7477,v1,random,v1Ad73f2ab1p8000,1,26,dragapult|lapras|lucario|pawmot|porygonz|reshiram,deoxysspeed|dipplin|fezandipiti|illumise|ninetales|slitherwing,2,4,3.492,6,0,0.0
battle-gen9randombattle-7478,v1,random,v1Ad73f2ab1p8000,1,27,breloom|drednaw|espeon|glalie|ludicolo|zapdos,bellossom|dunsparce|eelektross|hydrapple|infernape|revavroom,3,3,2.902,6,0,0.0
battle-gen9randombattle-7479,v1,random,v1Ad73f2ab1p8000,1,26,furret|indeedee|medicham|pawmot|perrserker|tinkaton,lanturn|lapras|malamar|oricoriopompom|weezing|whimsicott,2,4,3.853,6,0,0.0
battle-gen9randombattle-7480,v1,random,v1Ad73f2ab1p8000,1,24,azelf|empoleon|haxorus|krookodile|screamtail|vileplume,hydreigon|oricorio|pyroar|rillaboom|sableye|spidops,3,3,3.0,6,0,0.0
battle-gen9randombattle-7481,v1,random,v1Ad73f2ab1p8000,1,30,banette|girafarig|mesprit|urshifu|volbeat|wugtrio,deoxysdefense|infernape|jumpluff|kommoo|phione|scizor,3,3,2.273,6,0,0.0
battle-gen9randombattle-7482,v1,random,v1Ad73f2ab1p8000,1,26,articunogalar|kingambit|pawmot|pyroar|suicune|zarudedada,galvantula|oricoriopau|rhydon|sableye|taurospaldeacombat|zebstrika,4,2,2.0,6,0,0.0
battle-gen9randombattle-7483,v1,random,v1Ad73f2ab1p8000,1,23,dipplin|glimmora|komala|lanturn|sinistchamasterpiece|tinglu,flygon|hitmonchan|mienshao|mudsdale|slowking|sudowoodo,3,3,2.94,6,0,0.0
battle-gen9randombattle-7484,v1,random,v1Ad73f2ab1p8000,1,60,camerupt|chandelure|fezandipiti|groudon|kommoo|vespiquen,deoxysspeed|dipplin|hariyama|meloetta|palafinhero|zamazenta,1,5,5.0,6,0,0.0
battle-gen9randombattle-7485,v1,random,v1Ad73f2ab1p8000,1,52,hitmontop|mew|ribombee|rotomheat|terrakion|vespiquen,dusknoir|houndoom|ironleaves|jolteon|screamtail|suicune,3,3,2.448,6,0,0.0
battle-gen9randombattle-7486,v1,random,v1Ad73f2ab1p8000,1,19,enamorus|gothitelle|raikou|reshiram|shiftry|walkingwake,coalossal|duraludon|gothitelle|magmortar|samurotthisui|toucannon,3,3,2.104,6,0,0.0
battle-gen9randombattle-7487,v1,random,v1Ad73f2ab1p8000,1,36,avalugg|eternatus|excadrill|forretress|persianalola|staraptor,girafarig|klawf|latios|meganium|palafinhero|qwilfishhisui,3,3,3.0,6,0,0.0
battle-gen9randombattle-7488,v1,random,v1Ad73f2ab1p8000,1,27,eternatus|infernape|kyuremwhite|mimikyubusted|oricoriopompom|yanmega,cramorant|houndstone|meganium|meowsticf|thundurustherian|torterra,4,2,1.778,6,0,0.0
battle-gen9randombattle-7489,v1,random,v1Ad73f2ab1p8000,1,20,clefable|gardevoir|mesprit|persianalola|sneasler|zekrom,chiyu|donphan|drednaw|excadrill|goodra|hatterene,2,4,4.0,6,0,0.0
battle-gen9randombattle-7490,v1,random,v1Ad73f2ab1p8000,1,33,exeggutoralola|infernape|ironbundle|ludicolo|lugia|vigoroth,ceruledge|gholdengo|gliscor|kyuremwhite|persianalola|torkoal,4,2,2.0,6,0,0.0
battle-gen9randombattle-7491,v1,random,v1Ad73f2ab1p8000,1,17,grimmsnarl|infernape|inteleon|mewtwo|sneasler|venusaur,arcanine|espeon|lokix|samurott|seviper|walkingwake,4,2,2.0,6,0,0.0
battle-gen9randombattle-7492,v1,random,v1Ad73f2ab1p8000,1,21,bellossom|electrodehisui|gastrodoneast|ironjugulis|morpeko|sandslashalola,electrode|hatterene|mausholdfour|raichu|vigoroth|vivilloncontinental,1,5,4.118,6,0,0.0
battle-gen9randombattle-7493,v1,random,v1Ad73f2ab1p8000,1,20,azelf|ludicolo|mismagius|torkoal|volbeat|weavile,basculegionf|enamorustherian|ogerponhearthflame|regigigas|rillaboom|volcanion,2,4,3.647,6,0,0.0
battle-gen9randombattle-7494,v1,random,v1Ad73f2ab1p8000,1,23,arceusfairy|heatran|lanturn|staraptor|terrakion|vespiquen,alcremiecaramelswirl|meganium|meloetta|palkiaorigin|seviper|slowking,1,5,4.433,6,0,0.0
battle-gen9randombattle-7495,v1,random,v1Ad73f2ab1p8000,1,13,inteleon|minun|roaringmoon|scizor|victreebel|yanmega,drifblim|farigiraf|hitmonlee|pikachu|talonflame|terapagosterastal,2,4,3.313,6,0,0.0
battle-gen9randombattle-7496,v1,random,v1Ad73f2ab1p8000,1,22,cacturne|dedenne|glalie|goodrahisui|hariyama|noivern,dedenne|noivern|ogerponcornerstone|regice|stonjourner|thundurus,3,3,2.936,6,0,0.0
battle-gen9randombattle-7497,v1,random,v1Ad73f2ab1p8000,1,29,dialgaorigin|espathra|kricketune|persian|raikou|vikavolt,arbok|houndstone|hydrapple|magmortar|swalot|tsareena,2,4,3.975,6,0,0.0
battle-gen9randombattle-7498,v1,random,v1Ad73f2ab1p8000,1,40,arcanine|arceus|eelektross|haxorus|regigigas|registeel,arbok|clawitzer|eternatus|mewtwo|walkingwake|yanmega,2,4,3.491,6,0,0.0
battle-gen9randombattle-7499,v1,random,v1Ad73f2ab1p8000,1,22,galvantula|meowscarada|misdreavus|morpeko|pecharunt|qwilfish,fluttermane|lapras|mienshao|minun|sylveon|volcanion,1,5,4.71,6,0,0.0
battle-gen9randombattle-7500,v1,random,v1Ad73f2ab1p8000,1,17,cinderace|emboar|espathra|houndstone|lurantis|terrakion,barraskewda|delphox|krookodile|minun|rhyperior|victreebel,2,4,3.314,6,0,0.0
battle-gen9randombattle-7501,v1,random,v1Ad73f2ab1p8000,1,17,cramorant|dialga|diancie|florgesblue|sableye|vivillonicysnow,ariados|blastoise|flareon|palossand|roaringmoon|uxie,3,3,3.0,6,0,0.0
battle-gen9randombattle-7502,v1,random,v1Ad73f2ab1p8000,1,39,hitmonchan|medicham|regirock|screamtail|sudowoodo|torkoal,gothitelle|klefki|latios|okidogi|salamence|weavile,1,5,4.218,6,0,0.0
battle-gen9randombattle-7503,v1,random,v1Ad73f2ab1p8000,1,21,dipplin|emboar|empoleon|gumshoos|magearna|regice,ambipom|dugtrioalola|girafarig|lugia|revavroom|tropius,3,3,2.047,6,0,0.0
battle-gen9randombattle-7504,v1,random,v1Ad73f2ab1p8000,1,19,azelf|lilliganthisui|plusle|reshiram|terapagosterastal|zekrom,chesnaught|enamorustherian|ironvaliant|misdreavus|palossand|rampardos,3,3,2.777,6,0,0.0
battle-gen9randombattle-7505,v1,random,v1Ad73f2ab1p8000,1,24,blastoise|dragalge|heracross|jumpluff|slowkinggalar|sudowoodo,araquanid|hitmonlee|magmortar|rhydon|tornadustherian|ursaring,2,4,3.799,6,0,0.0
battle-gen9randombattle-7506,v1,random,v1Ad73f2ab1p8000,1,31,chienpao|cobalion|grumpig|meowscarada|raikou|zekrom,chansey|forretress|jumpluff|milotic|munkidori|volcanion,1,5,4.572,6,0,0.0
battle-gen9randombattle-7507,v1,random,v1Ad73f2ab1p8000,1,17,ambipom|ceruledge|chiyu|cresselia|phione|porygon2,enamorustherian|gothitelle|koraidon|revavroom|toedscruel|ursaring,2,4,4.0,6,0,0.0
battle-gen9randombattle-7508,v1,random,v1Ad73f2ab1p8000,1,20,cyclizar|entei|falinks|minun|ogerponwellspring|pecharunt,amoonguss|bellibolt|goodrahisui|hitmontop|spiritomb|tatsugiri,4,2,1.571,6,0,0.0
battle-gen9randombattle-7509,v1,random,v1Ad73f2ab1p8000,1,17,dusknoir|granbull|illumise|ironboulder|lumineon|victreebel,cetitan|garchomp|illumise|leafeon|ogerponcornerstone|veluza,2,4,4.0,6,0,0.0
battle-gen9randombattle-7510,v1,random,v1Ad73f2ab1p8000,1,19,giratinaorigin|ironthorns|meganium|polteageistantique|regidrago|slowkinggalar,espeon|leavanny|pelipper|reuniclus|tinkaton|tornadus,3,3,2.64,6,0,0.0
battle-gen9randombattle-7511,v1,random,v1Ad73f2ab1p8000,1,33,dusknoir|garganacl|golduck|hooh|irontreads|lapras,azumarill|donphan|farigiraf|smeargle|solgaleo|weavile,3,3,2.325,6,0,0.0
battle-gen9randombattle-7512,v1,random,v1Ad73f2ab1p8000,1,27,gogoat|greattusk|incineroar|ironvaliant|regigigas|smeargle,groudon|porygon2|seviper|tinkaton|vileplume|zarude,2,4,4.0,6,0,0.0
battle-gen9randombattle-7513,v1,random,v1Ad73f2ab1p8000,1,29,cresselia|inteleon|klefki|latios|probopass|serperior,furret|mismagius|palossand|regieleki|registeel|veluza,2,4,3.819,6,0,0.0
battle-gen9randombattle-7514,v1,random,v1Ad73f2ab1p8000,1,34,annihilape|espeon|lapras|ninetales|pachirisu|revavroom,baxcalibur|brambleghast|dunsparce|oricoriopompom|raikou|regigigas,3,3,2.738,6,0,0.0
battle-gen9randombattle-7515,v1,random,v1Ad73f2ab1p8000,1,22,greninja|malamar|rampardos|vikavolt|walkingwake|weezinggalar,crabominable|dodrio|dudunsparcethreesegment|masquerain|mismagius|wugtrio,2,4,4.0,6,0,0.0
