battle_id,winner,turns,won
battle-gen9randombattle-1749,Smart_718b,24,1
battle-gen9randombattle-1750,Smart_718b,29,1
battle-gen9randombattle-1751,Smart_718b,25,1
battle-gen9randombattle-1752,Smart_718b,18,1
battle-gen9randombattle-1753,Smart_718b,18,1
battle-gen9randombattle-1754,Smart_718b,29,1
battle-gen9randombattle-1755,Smart_718b,29,1
battle-gen9randombattle-1756,Smart_718b,19,1
battle-gen9randombattle-1757,Smart_718b,29,1
battle-gen9randombattle-1758,Smart_718b,24,1
battle-gen9randombattle-1759,Smart_718b,40,1
battle-gen9randombattle-1760,Smart_718b,16,1
battle-gen9randombattle-1761,Smart_718b,33,1
battle-gen9randombattle-1762,Smart_718b,23,1
battle-gen9randombattle-1763,Smart_718b,17,1
battle-gen9randombattle-1764,Smart_718b,24,1
battle-gen9randombattle-1765,Smart_718b,19,1
battle-gen9randombattle-1766,Smart_718b,23,1
battle-gen9randombattle-1767,Smart_718b,18,1
battle-gen9randombattle-1768,Smart_718b,50,1
battle-gen9randombattle-1769,Smart_718b,13,1
battle-gen9randombattle-1770,Smart_718b,32,1
battle-gen9randombattle-1771,Smart_718b,20,1
battle-gen9randombattle-1772,Smart_718b,21,1
battle-gen9randombattle-1773,Smart_718b,22,1
battle-gen9randombattle-1774,Smart_718b,12,1
battle-gen9randombattle-1775,Smart_718b,17,1
battle-gen9randombattle-1776,Smart_718b,27,1
battle-gen9randombattle-1777,Smart_718b,20,1
battle-gen9randombattle-1778,Smart_718b,23,1
battle-gen9randombattle-1779,Smart_718b,25,1
battle-gen9randombattle-1780,Smart_718b,21,1
battle-gen9randombattle-1781,Smart_718b,14,1
battle-gen9randombattle-1782,Smart_718b,22,1
battle-gen9randombattle-1783,Smart_718b,22,1
battle-gen9randombattle-1784,Smart_718b,23,1
battle-gen9randombattle-1785,Smart_718b,36,1
battle-gen9randombattle-1786,Smart_718b,32,1
battle-gen9randombattle-1787,Smart_718b,29,1
battle-gen9randombattle-1788,Smart_718b,20,1
