battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-10294,v1,max_power,v1Abba23e73p8002,1,9,chienpao|gyarados|jolteon|krookodile|leafeon|zoroarkhisui,basculegion|copperajah|drednaw|latias|metagross|squawkabillywhite,2,4,3.904,6,0,0.0
battle-gen9randombattle-10295,v1,max_power,v1Abba23e73p8002,1,15,alcremie|carbink|groudon|meloetta|vileplume|zarudedada,kyuremblack|mimikyu|qwilfishhisui|swampert|wugtrio|zangoose,2,4,4.0,6,0,0.0
battle-gen9randombattle-10296,v1,max_power,v1Abba23e73p8002,1,25,duraludon|grimmsnarl|jirachi|munkidori|tornadustherian|volcarona,bellibolt|exeggutor|komala|magnezone|oinkolognef|whiscash,4,2,1.353,6,0,0.0
battle-gen9randombattle-10297,v1,max_power,v1Abba23e73p8002,1,13,barraskewda|entei|kricketune|snorlax|stonjourner|sudowoodo,chandelure|cinccino|espathra|metagross|scovillain|zapdos,2,4,3.288,6,0,0.0
battle-gen9randombattle-10298,v1,max_power,v1Abba23e73p8002,1,16,appletun|enamorus|infernape|ironmoth|scyther|slaking,brutebonnet|emboar|ironbundle|mismagius|passimian|reshiram,5,1,0.405,6,0,0.0
battle-gen9randombattle-10299,v1,max_power,v1Abba23e73p8002,1,38,coalossal|conkeldurr|eelektross|jolteon|ninetalesalola|slitherwing,blissey|dusknoir|ironmoth|oinkologne|piloswine|rotomwash,5,1,0.233,6,0,0.0
battle-gen9randombattle-10300,v1,max_power,v1Abba23e73p8002,1,13,arceusfairy|eelektross|ludicolo|overqwil|sandaconda|zebstrika,fezandipiti|gougingfire|ironbundle|ironjugulis|primarina|spiritomb,5,1,0.766,6,0,0.0
battle-gen9randombattle-10301,v1,max_power,v1Abba23e73p8002,1,13,azumarill|groudon|lurantis|pelipper|spiritomb|wigglytuff,azelf|camerupt|glastrier|kommoo|quaquaval|spiritomb,2,4,3.46,6,0,0.0
battle-gen9randombattle-10302,v1,max_power,v1Abba23e73p8002,1,13,ariados|mismagius|sandaconda|scovillain|spectrier|volcanion,deoxysspeed|greattusk|mimikyu|oricoriopau|scyther|sneasler,1,5,5.0,6,0,0.0
battle-gen9randombattle-10303,v1,max_power,v1Abba23e73p8002,1,15,cramorant|greedent|kyogre|oricorio|whimsicott|zangoose,alcremierubycream|ceruledge|flygon|mausholdfour|mew|oricorio,4,2,1.36,6,0,0.0
battle-gen9randombattle-10304,v1,max_power,v1Abba23e73p8002,1,15,baxcalibur|bisharp|calyrexice|drednaw|drifblim|raikou,arceusfairy|ironmoth|mamoswine|oinkolognef|shiftry|zekrom,4,2,2.0,6,0,0.0
battle-gen9randombattle-10305,v1,max_power,v1Abba23e73p8002,1,17,appletun|arbok|gastrodon|hariyama|lapras|roaringmoon,galvantula|haxorus|incineroar|irontreads|misdreavus|terapagos,3,3,2.4,6,0,0.0
battle-gen9randombattle-10306,v1,max_power,v1Abba23e73p8002,1,16,illumise|mabosstiff|palossand|quaquaval|staraptor|tornadustherian,leafeon|mew|primarina|slowbrogalar|suicune|vespiquen,4,2,1.803,6,0,0.0
battle-gen9randombattle-10307,v1,max_power,v1Abba23e73p8002,1,25,dialga|enamorus|gliscor|meganium|scovillain|tentacruel,brambleghast|furret|kingdra|magearnaoriginal|pachirisu|screamtail,4,2,1.738,6,0,0.0
